dhb,report_date,age_group,count
Waitemata,2021-10-28,0 to 9,13
Waitemata,2021-10-28,10 to 19,5
Waitemata,2021-10-28,20 to 29,7
Waitemata,2021-10-28,30 to 39,12
Waitemata,2021-10-28,40 to 49,8
Waitemata,2021-10-28,50 to 59,5
Waitemata,2021-10-28,60 to 69,3
Waitemata,2021-10-28,80 to 89,1
Waitemata,2021-10-29,0 to 9,7
Waitemata,2021-10-29,10 to 19,3
Waitemata,2021-10-29,20 to 29,5
Waitemata,2021-10-29,30 to 39,12
Waitemata,2021-10-29,40 to 49,6
Waitemata,2021-10-29,50 to 59,6
Waitemata,2021-10-29,60 to 69,2
Waitemata,2021-10-29,80 to 89,1
Waitemata,2021-10-30,0 to 9,7
Waitemata,2021-10-30,10 to 19,9
Waitemata,2021-10-30,20 to 29,9
Waitemata,2021-10-30,30 to 39,7
Waitemata,2021-10-30,40 to 49,3
Waitemata,2021-10-30,50 to 59,10
Waitemata,2021-10-30,60 to 69,2
Waitemata,2021-10-30,70 to 79,4
Waitemata,2021-10-30,80 to 89,5
Waitemata,2021-10-30,90+,1
Waitemata,2021-10-31,0 to 9,6
Waitemata,2021-10-31,10 to 19,9
Waitemata,2021-10-31,20 to 29,9
Waitemata,2021-10-31,30 to 39,13
Waitemata,2021-10-31,40 to 49,8
Waitemata,2021-10-31,50 to 59,6
Waitemata,2021-10-31,60 to 69,5
Waitemata,2021-11-01,0 to 9,4
Waitemata,2021-11-01,10 to 19,2
Waitemata,2021-11-01,20 to 29,4
Waitemata,2021-11-01,30 to 39,8
Waitemata,2021-11-01,40 to 49,4
Waitemata,2021-11-01,50 to 59,5
Waitemata,2021-11-01,60 to 69,1
Waitemata,2021-11-01,70 to 79,1
Waitemata,2021-11-02,0 to 9,7
Waitemata,2021-11-02,10 to 19,8
Waitemata,2021-11-02,20 to 29,9
Waitemata,2021-11-02,30 to 39,12
Waitemata,2021-11-02,40 to 49,5
Waitemata,2021-11-02,50 to 59,1
Waitemata,2021-11-02,60 to 69,1
Waitemata,2021-11-03,0 to 9,9
Waitemata,2021-11-03,10 to 19,11
Waitemata,2021-11-03,20 to 29,9
Waitemata,2021-11-03,30 to 39,11
Waitemata,2021-11-03,40 to 49,7
Waitemata,2021-11-03,50 to 59,10
Waitemata,2021-11-03,60 to 69,3
Waitemata,2021-11-03,70 to 79,2
Waitemata,2021-11-03,80 to 89,3
Waitemata,2021-11-03,90+,1
Waitemata,2021-11-04,0 to 9,14
Waitemata,2021-11-04,10 to 19,5
Waitemata,2021-11-04,20 to 29,11
Waitemata,2021-11-04,30 to 39,18
Waitemata,2021-11-04,40 to 49,12
Waitemata,2021-11-04,50 to 59,5
Waitemata,2021-11-04,60 to 69,4
Waitemata,2021-11-04,70 to 79,1
Waitemata,2021-11-04,90+,1
Waitemata,2021-11-05,0 to 9,4
Waitemata,2021-11-05,10 to 19,7
Waitemata,2021-11-05,20 to 29,11
Waitemata,2021-11-05,30 to 39,12
Waitemata,2021-11-05,40 to 49,9
Waitemata,2021-11-05,50 to 59,6
Waitemata,2021-11-05,60 to 69,5
Waitemata,2021-11-06,0 to 9,9
Waitemata,2021-11-06,10 to 19,15
Waitemata,2021-11-06,20 to 29,12
Waitemata,2021-11-06,30 to 39,10
Waitemata,2021-11-06,40 to 49,5
Waitemata,2021-11-06,50 to 59,4
Waitemata,2021-11-06,60 to 69,3
Waitemata,2021-11-06,70 to 79,2
Waitemata,2021-11-06,80 to 89,1
Waitemata,2021-11-06,90+,1
Waitemata,2021-11-07,0 to 9,14
Waitemata,2021-11-07,10 to 19,4
Waitemata,2021-11-07,20 to 29,6
Waitemata,2021-11-07,30 to 39,6
Waitemata,2021-11-07,40 to 49,4
Waitemata,2021-11-07,50 to 59,6
Waitemata,2021-11-07,60 to 69,5
Waitemata,2021-11-07,70 to 79,1
Waitemata,2021-11-08,0 to 9,14
Waitemata,2021-11-08,10 to 19,11
Waitemata,2021-11-08,20 to 29,9
Waitemata,2021-11-08,30 to 39,8
Waitemata,2021-11-08,40 to 49,3
Waitemata,2021-11-08,50 to 59,5
Waitemata,2021-11-09,0 to 9,9
Waitemata,2021-11-09,10 to 19,5
Waitemata,2021-11-09,20 to 29,8
Waitemata,2021-11-09,30 to 39,6
Waitemata,2021-11-09,40 to 49,5
Waitemata,2021-11-09,50 to 59,4
Waitemata,2021-11-09,60 to 69,1
Waitemata,2021-11-09,80 to 89,1
Waitemata,2021-11-10,0 to 9,13
Waitemata,2021-11-10,10 to 19,11
Waitemata,2021-11-10,20 to 29,15
Waitemata,2021-11-10,30 to 39,13
Waitemata,2021-11-10,40 to 49,12
Waitemata,2021-11-10,50 to 59,7
Waitemata,2021-11-10,60 to 69,2
Waitemata,2021-11-10,70 to 79,1
Waitemata,2021-11-11,0 to 9,10
Waitemata,2021-11-11,10 to 19,7
Waitemata,2021-11-11,20 to 29,11
Waitemata,2021-11-11,30 to 39,9
Waitemata,2021-11-11,40 to 49,9
Waitemata,2021-11-11,50 to 59,4
Waitemata,2021-11-11,60 to 69,2
Waitemata,2021-11-11,70 to 79,1
Waitemata,2021-11-12,0 to 9,8
Waitemata,2021-11-12,10 to 19,12
Waitemata,2021-11-12,20 to 29,10
Waitemata,2021-11-12,30 to 39,5
Waitemata,2021-11-12,40 to 49,1
Waitemata,2021-11-12,50 to 59,1
Waitemata,2021-11-12,60 to 69,2
Waitemata,2021-11-12,70 to 79,1
Waitemata,2021-11-13,0 to 9,11
Waitemata,2021-11-13,10 to 19,7
Waitemata,2021-11-13,20 to 29,5
Waitemata,2021-11-13,30 to 39,3
Waitemata,2021-11-13,40 to 49,5
Waitemata,2021-11-13,50 to 59,4
Waitemata,2021-11-13,60 to 69,3
Waitemata,2021-11-14,0 to 9,14
Waitemata,2021-11-14,10 to 19,14
Waitemata,2021-11-14,20 to 29,10
Waitemata,2021-11-14,30 to 39,8
Waitemata,2021-11-14,40 to 49,3
Waitemata,2021-11-14,50 to 59,4
Waitemata,2021-11-14,60 to 69,1
Waitemata,2021-11-14,70 to 79,1
Waitemata,2021-11-14,80 to 89,1
Waitemata,2021-11-15,0 to 9,5
Waitemata,2021-11-15,10 to 19,4
Waitemata,2021-11-15,20 to 29,4
Waitemata,2021-11-15,30 to 39,5
Waitemata,2021-11-15,40 to 49,2
Waitemata,2021-11-15,50 to 59,4
Waitemata,2021-11-15,60 to 69,2
Waitemata,2021-11-16,0 to 9,9
Waitemata,2021-11-16,10 to 19,8
Waitemata,2021-11-16,20 to 29,8
Waitemata,2021-11-16,30 to 39,5
Waitemata,2021-11-16,40 to 49,4
Waitemata,2021-11-16,50 to 59,2
Waitemata,2021-11-16,70 to 79,2
Waitemata,2021-11-17,0 to 9,5
Waitemata,2021-11-17,10 to 19,4
Waitemata,2021-11-17,20 to 29,4
Waitemata,2021-11-17,30 to 39,9
Waitemata,2021-11-17,40 to 49,7
Waitemata,2021-11-17,50 to 59,5
Waitemata,2021-11-17,60 to 69,2
Waitemata,2021-11-18,0 to 9,6
Waitemata,2021-11-18,10 to 19,2
Waitemata,2021-11-18,20 to 29,5
Waitemata,2021-11-18,30 to 39,4
Waitemata,2021-11-18,40 to 49,5
Waitemata,2021-11-18,50 to 59,3
Waitemata,2021-11-18,70 to 79,1
Waitemata,2021-11-19,0 to 9,9
Waitemata,2021-11-19,10 to 19,10
Waitemata,2021-11-19,20 to 29,10
Waitemata,2021-11-19,30 to 39,5
Waitemata,2021-11-19,40 to 49,5
Waitemata,2021-11-19,50 to 59,2
Waitemata,2021-11-19,60 to 69,1
Waitemata,2021-11-20,0 to 9,9
Waitemata,2021-11-20,10 to 19,7
Waitemata,2021-11-20,20 to 29,7
Waitemata,2021-11-20,30 to 39,8
Waitemata,2021-11-20,40 to 49,1
Waitemata,2021-11-20,50 to 59,2
Waitemata,2021-11-20,60 to 69,1
Waitemata,2021-11-20,70 to 79,1
Waitemata,2021-11-21,0 to 9,9
Waitemata,2021-11-21,10 to 19,4
Waitemata,2021-11-21,20 to 29,5
Waitemata,2021-11-21,30 to 39,4
Waitemata,2021-11-21,40 to 49,2
Waitemata,2021-11-21,50 to 59,2
Waitemata,2021-11-22,0 to 9,7
Waitemata,2021-11-22,10 to 19,4
Waitemata,2021-11-22,20 to 29,9
Waitemata,2021-11-22,30 to 39,6
Waitemata,2021-11-22,40 to 49,1
Waitemata,2021-11-22,60 to 69,3
Waitemata,2021-11-23,0 to 9,14
Waitemata,2021-11-23,10 to 19,5
Waitemata,2021-11-23,20 to 29,7
Waitemata,2021-11-23,30 to 39,3
Waitemata,2021-11-23,40 to 49,5
Waitemata,2021-11-23,50 to 59,2
Waitemata,2021-11-23,60 to 69,1
Waitemata,2021-11-24,0 to 9,2
Waitemata,2021-11-24,10 to 19,4
Waitemata,2021-11-24,20 to 29,6
Waitemata,2021-11-24,30 to 39,2
Waitemata,2021-11-24,40 to 49,3
Waitemata,2021-11-24,50 to 59,2
Waitemata,2021-11-24,60 to 69,1
Waitemata,2021-11-25,0 to 9,10
Waitemata,2021-11-25,10 to 19,8
Waitemata,2021-11-25,20 to 29,8
Waitemata,2021-11-25,30 to 39,6
Waitemata,2021-11-25,40 to 49,2
Waitemata,2021-11-25,50 to 59,4
Waitemata,2021-11-25,60 to 69,2
Waitemata,2021-11-25,80 to 89,1
Waitemata,2021-11-25,90+,1
Waitemata,2021-11-26,0 to 9,11
Waitemata,2021-11-26,10 to 19,3
Waitemata,2021-11-26,20 to 29,6
Waitemata,2021-11-26,30 to 39,7
Waitemata,2021-11-26,40 to 49,4
Waitemata,2021-11-26,50 to 59,1
Waitemata,2021-11-26,60 to 69,3
Waitemata,2021-11-26,70 to 79,2
Waitemata,2021-11-27,0 to 9,5
Waitemata,2021-11-27,10 to 19,2
Waitemata,2021-11-27,20 to 29,7
Waitemata,2021-11-27,30 to 39,6
Waitemata,2021-11-27,50 to 59,2
Waitemata,2021-11-28,0 to 9,10
Waitemata,2021-11-28,10 to 19,10
Waitemata,2021-11-28,20 to 29,3
Waitemata,2021-11-28,30 to 39,2
Waitemata,2021-11-28,40 to 49,1
Waitemata,2021-11-28,50 to 59,2
Waitemata,2021-11-28,60 to 69,2
Waitemata,2021-11-28,70 to 79,1
Waitemata,2021-11-28,80 to 89,1
Waitemata,2021-11-29,0 to 9,11
Waitemata,2021-11-29,10 to 19,4
Waitemata,2021-11-29,20 to 29,6
Waitemata,2021-11-29,30 to 39,6
Waitemata,2021-11-29,50 to 59,1
Waitemata,2021-11-30,0 to 9,5
Waitemata,2021-11-30,10 to 19,3
Waitemata,2021-11-30,20 to 29,4
Waitemata,2021-11-30,30 to 39,3
Waitemata,2021-11-30,40 to 49,2
Waitemata,2021-11-30,50 to 59,3
Waitemata,2021-11-30,60 to 69,1
Waitemata,2021-12-01,0 to 9,5
Waitemata,2021-12-01,10 to 19,3
Waitemata,2021-12-01,20 to 29,2
Waitemata,2021-12-01,30 to 39,2
Waitemata,2021-12-01,40 to 49,2
Waitemata,2021-12-01,50 to 59,3
Waitemata,2021-12-02,0 to 9,3
Waitemata,2021-12-02,10 to 19,4
Waitemata,2021-12-02,20 to 29,5
Waitemata,2021-12-02,30 to 39,5
Waitemata,2021-12-02,40 to 49,2
Waitemata,2021-12-02,50 to 59,1
Waitemata,2021-12-02,60 to 69,2
Waitemata,2021-12-03,0 to 9,2
Waitemata,2021-12-03,10 to 19,2
Waitemata,2021-12-03,20 to 29,5
Waitemata,2021-12-03,30 to 39,1
Waitemata,2021-12-04,0 to 9,5
Waitemata,2021-12-04,10 to 19,2
Waitemata,2021-12-04,20 to 29,6
Waitemata,2021-12-04,30 to 39,2
Waitemata,2021-12-04,40 to 49,4
Waitemata,2021-12-04,50 to 59,2
Waitemata,2021-12-04,60 to 69,1
Waitemata,2021-12-05,0 to 9,4
Waitemata,2021-12-05,10 to 19,3
Waitemata,2021-12-05,30 to 39,3
Waitemata,2021-12-05,50 to 59,1
Waitemata,2021-12-05,60 to 69,2
Waitemata,2021-12-06,0 to 9,2
Waitemata,2021-12-06,10 to 19,2
Waitemata,2021-12-06,20 to 29,2
Waitemata,2021-12-06,30 to 39,1
Waitemata,2021-12-06,40 to 49,3
Waitemata,2021-12-07,0 to 9,4
Waitemata,2021-12-07,10 to 19,6
Waitemata,2021-12-07,20 to 29,4
Waitemata,2021-12-07,30 to 39,3
Waitemata,2021-12-07,40 to 49,2
Waitemata,2021-12-07,50 to 59,3
Waitemata,2021-12-07,60 to 69,1
Waitemata,2021-12-08,0 to 9,5
Waitemata,2021-12-08,10 to 19,1
Waitemata,2021-12-08,20 to 29,4
Waitemata,2021-12-08,30 to 39,2
Waitemata,2021-12-08,40 to 49,6
Waitemata,2021-12-08,60 to 69,2
Waitemata,2021-12-08,70 to 79,1
Waitemata,2021-12-09,0 to 9,1
Waitemata,2021-12-09,10 to 19,1
Waitemata,2021-12-09,20 to 29,5
Waitemata,2021-12-09,30 to 39,1
Waitemata,2021-12-09,50 to 59,1
Waitemata,2021-12-10,0 to 9,4
Waitemata,2021-12-10,10 to 19,3
Waitemata,2021-12-10,20 to 29,2
Waitemata,2021-12-10,30 to 39,2
Waitemata,2021-12-10,50 to 59,1
Waitemata,2021-12-10,60 to 69,2
Waitemata,2021-12-11,0 to 9,2
Waitemata,2021-12-11,10 to 19,2
Waitemata,2021-12-11,20 to 29,3
Waitemata,2021-12-11,30 to 39,5
Waitemata,2021-12-11,40 to 49,2
Waitemata,2021-12-11,50 to 59,3
Waitemata,2021-12-12,0 to 9,3
Waitemata,2021-12-12,10 to 19,4
Waitemata,2021-12-12,20 to 29,3
Waitemata,2021-12-12,30 to 39,1
Waitemata,2021-12-12,40 to 49,1
Waitemata,2021-12-12,60 to 69,1
Waitemata,2021-12-13,0 to 9,1
Waitemata,2021-12-13,20 to 29,3
Waitemata,2021-12-13,30 to 39,1
Waitemata,2021-12-13,40 to 49,1
Waitemata,2021-12-14,0 to 9,3
Waitemata,2021-12-14,10 to 19,1
Waitemata,2021-12-14,20 to 29,4
Waitemata,2021-12-14,50 to 59,2
Waitemata,2021-12-15,0 to 9,3
Waitemata,2021-12-15,10 to 19,1
Waitemata,2021-12-15,20 to 29,4
Waitemata,2021-12-15,40 to 49,1
Waitemata,2021-12-15,50 to 59,1
Waitemata,2021-12-15,60 to 69,1
Waitemata,2021-12-16,0 to 9,2
Waitemata,2021-12-16,20 to 29,4
Waitemata,2021-12-16,40 to 49,1
Waitemata,2021-12-17,20 to 29,1
Waitemata,2021-12-18,20 to 29,2
Waitemata,2021-12-18,60 to 69,1
Waitemata,2021-12-19,20 to 29,2
Waitemata,2021-12-19,30 to 39,1
Waitemata,2021-12-19,40 to 49,2
Waitemata,2021-12-19,50 to 59,1
Waitemata,2021-12-20,10 to 19,3
Waitemata,2021-12-21,10 to 19,1
Waitemata,2021-12-21,20 to 29,2
Waitemata,2021-12-22,0 to 9,4
Waitemata,2021-12-22,10 to 19,1
Waitemata,2021-12-22,30 to 39,1
Waitemata,2021-12-22,60 to 69,1
Waitemata,2021-12-23,10 to 19,2
Waitemata,2021-12-24,10 to 19,3
Waitemata,2021-12-24,30 to 39,2
Waitemata,2021-12-24,40 to 49,3
Waitemata,2021-12-24,50 to 59,1
Waitemata,2021-12-24,60 to 69,1
Waitemata,2021-12-25,10 to 19,1
Waitemata,2021-12-25,20 to 29,2
Waitemata,2021-12-25,30 to 39,1
Waitemata,2021-12-27,10 to 19,3
Waitemata,2021-12-27,40 to 49,1
Waitemata,2021-12-28,0 to 9,1
Waitemata,2021-12-28,10 to 19,1
Waitemata,2021-12-28,20 to 29,2
Waitemata,2021-12-28,30 to 39,1
Waitemata,2021-12-29,0 to 9,1
Waitemata,2021-12-29,80 to 89,1
Waitemata,2021-12-30,0 to 9,2
Waitemata,2021-12-30,40 to 49,1
Waitemata,2021-12-31,30 to 39,2
Waitemata,2021-12-31,50 to 59,1
Waitemata,2021-12-31,70 to 79,1
Waitemata,2022-01-01,0 to 9,2
Waitemata,2022-01-01,30 to 39,3
Waitemata,2022-01-03,0 to 9,1
Waitemata,2022-01-03,10 to 19,2
Waitemata,2022-01-03,30 to 39,1
Waitemata,2022-01-03,40 to 49,1
Waitemata,2022-01-03,50 to 59,1
Waitemata,2022-01-03,60 to 69,1
Waitemata,2022-01-04,40 to 49,2
Waitemata,2022-01-05,10 to 19,2
Waitemata,2022-01-05,30 to 39,1
Waitemata,2022-01-05,50 to 59,1
Waitemata,2022-01-06,10 to 19,1
Waitemata,2022-01-06,20 to 29,1
Waitemata,2022-01-06,40 to 49,1
Waitemata,2022-01-06,60 to 69,1
Waitemata,2022-01-07,0 to 9,1
Waitemata,2022-01-07,10 to 19,1
Waitemata,2022-01-07,30 to 39,1
Waitemata,2022-01-07,40 to 49,1
Waitemata,2022-01-07,50 to 59,1
Waitemata,2022-01-08,10 to 19,1
Waitemata,2022-01-08,30 to 39,2
Waitemata,2022-01-08,40 to 49,1
Waitemata,2022-01-09,30 to 39,3
Waitemata,2022-01-09,60 to 69,1
Waitemata,2022-01-10,40 to 49,1
Waitemata,2022-01-11,30 to 39,1
Waitemata,2022-01-11,40 to 49,1
Waitemata,2022-01-12,0 to 9,2
Waitemata,2022-01-12,10 to 19,1
Waitemata,2022-01-12,20 to 29,2
Waitemata,2022-01-12,60 to 69,1
Waitemata,2022-01-13,10 to 19,1
Waitemata,2022-01-13,30 to 39,2
Waitemata,2022-01-13,60 to 69,1
Waitemata,2022-01-14,0 to 9,2
Waitemata,2022-01-14,10 to 19,1
Waitemata,2022-01-14,30 to 39,1
Waitemata,2022-01-14,50 to 59,1
Waitemata,2022-01-14,60 to 69,1
Waitemata,2022-01-15,0 to 9,3
Waitemata,2022-01-15,10 to 19,1
Waitemata,2022-01-15,30 to 39,3
Waitemata,2022-01-15,60 to 69,1
Waitemata,2022-01-16,20 to 29,1
Waitemata,2022-01-16,60 to 69,1
Waitemata,2022-01-17,10 to 19,1
Waitemata,2022-01-17,70 to 79,1
Waitemata,2022-01-18,20 to 29,2
Waitemata,2022-01-18,40 to 49,1
Waitemata,2022-01-18,60 to 69,1
Waitemata,2022-01-18,70 to 79,1
Waitemata,2022-01-19,0 to 9,1
Waitemata,2022-01-19,10 to 19,2
Waitemata,2022-01-19,30 to 39,1
Waitemata,2022-01-19,40 to 49,2
Waitemata,2022-01-19,50 to 59,1
Waitemata,2022-01-20,10 to 19,1
Waitemata,2022-01-20,30 to 39,2
Waitemata,2022-01-21,10 to 19,1
Waitemata,2022-01-21,40 to 49,2
Waitemata,2022-01-21,60 to 69,1
Waitemata,2022-01-21,70 to 79,1
Waitemata,2022-01-22,10 to 19,1
Waitemata,2022-01-22,50 to 59,1
Waitemata,2022-01-23,10 to 19,1
Waitemata,2022-01-23,20 to 29,2
Waitemata,2022-01-23,30 to 39,1
Waitemata,2022-01-23,40 to 49,2
Waitemata,2022-01-24,0 to 9,3
Waitemata,2022-01-24,10 to 19,1
Waitemata,2022-01-24,20 to 29,1
Waitemata,2022-01-24,40 to 49,1
Waitemata,2022-01-26,10 to 19,9
Waitemata,2022-01-26,40 to 49,1
Waitemata,2022-01-27,10 to 19,7
Waitemata,2022-01-27,30 to 39,1
Waitemata,2022-01-27,40 to 49,1
Waitemata,2022-01-27,50 to 59,1
Waitemata,2022-01-27,70 to 79,1
Waitemata,2022-01-28,10 to 19,9
Waitemata,2022-01-28,20 to 29,3
Waitemata,2022-01-28,40 to 49,1
Waitemata,2022-01-28,50 to 59,3
Waitemata,2022-01-29,10 to 19,7
Waitemata,2022-01-29,20 to 29,2
Waitemata,2022-01-29,30 to 39,1
Waitemata,2022-01-29,40 to 49,3
Waitemata,2022-01-29,50 to 59,4
Waitemata,2022-01-29,70 to 79,1
Waitemata,2022-01-30,10 to 19,1
Waitemata,2022-01-30,20 to 29,1
Waitemata,2022-01-30,30 to 39,1
Waitemata,2022-01-30,40 to 49,1
Waitemata,2022-01-30,50 to 59,1
Waitemata,2022-01-31,10 to 19,3
Waitemata,2022-01-31,20 to 29,1
Waitemata,2022-01-31,40 to 49,4
Waitemata,2022-01-31,50 to 59,2
Waitemata,2022-02-01,10 to 19,2
Waitemata,2022-02-01,20 to 29,3
Waitemata,2022-02-01,50 to 59,2
Waitemata,2022-02-02,0 to 9,1
Waitemata,2022-02-02,10 to 19,2
Waitemata,2022-02-02,20 to 29,2
Waitemata,2022-02-02,40 to 49,4
Waitemata,2022-02-02,50 to 59,2
Waitemata,2022-02-03,10 to 19,2
Waitemata,2022-02-03,20 to 29,5
Waitemata,2022-02-03,30 to 39,6
Waitemata,2022-02-03,40 to 49,2
Waitemata,2022-02-03,50 to 59,1
Waitemata,2022-02-03,60 to 69,1
Waitemata,2022-02-03,70 to 79,2
Waitemata,2022-02-04,0 to 9,1
Waitemata,2022-02-04,10 to 19,6
Waitemata,2022-02-04,20 to 29,5
Waitemata,2022-02-04,30 to 39,3
Waitemata,2022-02-04,40 to 49,2
Waitemata,2022-02-04,50 to 59,2
Waitemata,2022-02-05,10 to 19,2
Waitemata,2022-02-05,20 to 29,3
Waitemata,2022-02-05,30 to 39,5
Waitemata,2022-02-05,40 to 49,4
Waitemata,2022-02-05,50 to 59,1
Waitemata,2022-02-05,70 to 79,1
Waitemata,2022-02-05,80 to 89,1
Waitemata,2022-02-06,0 to 9,7
Waitemata,2022-02-06,10 to 19,5
Waitemata,2022-02-06,20 to 29,3
Waitemata,2022-02-06,30 to 39,5
Waitemata,2022-02-06,40 to 49,1
Waitemata,2022-02-06,50 to 59,2
Waitemata,2022-02-06,60 to 69,1
Waitemata,2022-02-06,70 to 79,1
Waitemata,2022-02-06,80 to 89,1
Waitemata,2022-02-07,0 to 9,2
Waitemata,2022-02-07,10 to 19,2
Waitemata,2022-02-07,20 to 29,4
Waitemata,2022-02-07,30 to 39,2
Waitemata,2022-02-07,40 to 49,1
Waitemata,2022-02-07,50 to 59,3
Waitemata,2022-02-07,60 to 69,1
Waitemata,2022-02-07,70 to 79,1
Waitemata,2022-02-08,0 to 9,1
Waitemata,2022-02-08,10 to 19,4
Waitemata,2022-02-08,20 to 29,1
Waitemata,2022-02-08,40 to 49,1
Waitemata,2022-02-08,50 to 59,1
Waitemata,2022-02-08,60 to 69,1
Waitemata,2022-02-08,70 to 79,1
Waitemata,2022-02-09,0 to 9,4
Waitemata,2022-02-09,10 to 19,3
Waitemata,2022-02-09,20 to 29,7
Waitemata,2022-02-09,30 to 39,2
Waitemata,2022-02-09,40 to 49,5
Waitemata,2022-02-09,50 to 59,4
Waitemata,2022-02-09,60 to 69,4
Waitemata,2022-02-10,0 to 9,8
Waitemata,2022-02-10,10 to 19,8
Waitemata,2022-02-10,20 to 29,9
Waitemata,2022-02-10,30 to 39,7
Waitemata,2022-02-10,40 to 49,9
Waitemata,2022-02-10,50 to 59,5
Waitemata,2022-02-10,60 to 69,2
Waitemata,2022-02-10,90+,1
Waitemata,2022-02-11,0 to 9,6
Waitemata,2022-02-11,10 to 19,16
Waitemata,2022-02-11,20 to 29,18
Waitemata,2022-02-11,30 to 39,15
Waitemata,2022-02-11,40 to 49,9
Waitemata,2022-02-11,50 to 59,5
Waitemata,2022-02-11,60 to 69,1
Waitemata,2022-02-11,70 to 79,1
Waitemata,2022-02-12,0 to 9,9
Waitemata,2022-02-12,10 to 19,16
Waitemata,2022-02-12,20 to 29,21
Waitemata,2022-02-12,30 to 39,6
Waitemata,2022-02-12,40 to 49,7
Waitemata,2022-02-12,50 to 59,6
Waitemata,2022-02-12,60 to 69,2
Waitemata,2022-02-13,0 to 9,7
Waitemata,2022-02-13,10 to 19,9
Waitemata,2022-02-13,20 to 29,10
Waitemata,2022-02-13,30 to 39,10
Waitemata,2022-02-13,40 to 49,10
Waitemata,2022-02-13,50 to 59,3
Waitemata,2022-02-13,60 to 69,1
Waitemata,2022-02-14,0 to 9,13
Waitemata,2022-02-14,10 to 19,14
Waitemata,2022-02-14,20 to 29,40
Waitemata,2022-02-14,30 to 39,23
Waitemata,2022-02-14,40 to 49,12
Waitemata,2022-02-14,50 to 59,8
Waitemata,2022-02-14,60 to 69,7
Waitemata,2022-02-14,70 to 79,1
Waitemata,2022-02-14,80 to 89,3
Waitemata,2022-02-15,0 to 9,7
Waitemata,2022-02-15,10 to 19,22
Waitemata,2022-02-15,20 to 29,29
Waitemata,2022-02-15,30 to 39,17
Waitemata,2022-02-15,40 to 49,10
Waitemata,2022-02-15,50 to 59,9
Waitemata,2022-02-15,60 to 69,5
Waitemata,2022-02-16,0 to 9,20
Waitemata,2022-02-16,10 to 19,47
Waitemata,2022-02-16,20 to 29,50
Waitemata,2022-02-16,30 to 39,33
Waitemata,2022-02-16,40 to 49,23
Waitemata,2022-02-16,50 to 59,14
Waitemata,2022-02-16,60 to 69,5
Waitemata,2022-02-16,70 to 79,1
Waitemata,2022-02-16,90+,2
Waitemata,2022-02-17,0 to 9,26
Waitemata,2022-02-17,10 to 19,32
Waitemata,2022-02-17,20 to 29,74
Waitemata,2022-02-17,30 to 39,40
Waitemata,2022-02-17,40 to 49,23
Waitemata,2022-02-17,50 to 59,22
Waitemata,2022-02-17,60 to 69,7
Waitemata,2022-02-17,70 to 79,1
Waitemata,2022-02-17,80 to 89,1
Waitemata,2022-02-18,0 to 9,22
Waitemata,2022-02-18,10 to 19,58
Waitemata,2022-02-18,20 to 29,87
Waitemata,2022-02-18,30 to 39,63
Waitemata,2022-02-18,40 to 49,40
Waitemata,2022-02-18,50 to 59,24
Waitemata,2022-02-18,60 to 69,10
Waitemata,2022-02-18,70 to 79,3
Waitemata,2022-02-19,0 to 9,50
Waitemata,2022-02-19,10 to 19,71
Waitemata,2022-02-19,20 to 29,104
Waitemata,2022-02-19,30 to 39,56
Waitemata,2022-02-19,40 to 49,49
Waitemata,2022-02-19,50 to 59,37
Waitemata,2022-02-19,60 to 69,17
Waitemata,2022-02-19,70 to 79,6
Waitemata,2022-02-19,80 to 89,1
Waitemata,2022-02-19,90+,1
Waitemata,2022-02-20,0 to 9,40
Waitemata,2022-02-20,10 to 19,83
Waitemata,2022-02-20,20 to 29,101
Waitemata,2022-02-20,30 to 39,76
Waitemata,2022-02-20,40 to 49,49
Waitemata,2022-02-20,50 to 59,30
Waitemata,2022-02-20,60 to 69,19
Waitemata,2022-02-20,70 to 79,7
Waitemata,2022-02-20,80 to 89,4
Waitemata,2022-02-20,90+,1
Waitemata,2022-02-21,0 to 9,92
Waitemata,2022-02-21,10 to 19,193
Waitemata,2022-02-21,20 to 29,257
Waitemata,2022-02-21,30 to 39,157
Waitemata,2022-02-21,40 to 49,101
Waitemata,2022-02-21,50 to 59,89
Waitemata,2022-02-21,60 to 69,30
Waitemata,2022-02-21,70 to 79,20
Waitemata,2022-02-21,80 to 89,5
Waitemata,2022-02-22,0 to 9,105
Waitemata,2022-02-22,10 to 19,230
Waitemata,2022-02-22,20 to 29,232
Waitemata,2022-02-22,30 to 39,178
Waitemata,2022-02-22,40 to 49,117
Waitemata,2022-02-22,50 to 59,80
Waitemata,2022-02-22,60 to 69,40
Waitemata,2022-02-22,70 to 79,9
Waitemata,2022-02-22,80 to 89,2
Waitemata,2022-02-22,90+,1
Waitemata,2022-02-23,0 to 9,75
Waitemata,2022-02-23,10 to 19,265
Waitemata,2022-02-23,20 to 29,396
Waitemata,2022-02-23,30 to 39,254
Waitemata,2022-02-23,40 to 49,161
Waitemata,2022-02-23,50 to 59,94
Waitemata,2022-02-23,60 to 69,30
Waitemata,2022-02-23,70 to 79,9
Waitemata,2022-02-23,80 to 89,5
Waitemata,2022-02-24,0 to 9,212
Waitemata,2022-02-24,10 to 19,482
Waitemata,2022-02-24,20 to 29,669
Waitemata,2022-02-24,30 to 39,435
Waitemata,2022-02-24,40 to 49,290
Waitemata,2022-02-24,50 to 59,185
